MSG	11292231 TRIAL 1 START
MSG	11297478 DRIFTCORRECT L REPEATING due to large error
MSG	11301479 DRIFTCORRECT L LEFT  at 960,540  OFFSET 12.94 deg.  64.7,-464.5 pix.
MSG	11302236 RECCFG P 500 2 1 
MSG	11302236 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11302237 !MODE RECORD P 500 2 1
START	11302238 	LEFT	SAMPLES	EVENTS
11303476	  976.5	  535.5	  348.0	.
11303478	  976.3	  535.5	  348.0	.
11303480	  976.3	  534.1	  349.0	.
11303482	  976.9	  533.8	  349.0	.
11303484	  977.6	  533.9	  348.0	.
11303486	  977.0	  533.0	  347.0	.
11303488	  977.1	  532.2	  344.0	.
11303490	  977.0	  535.0	  342.0	.
11303492	  976.4	  535.4	  342.0	.
11303494	  976.3	  535.9	  343.0	.
11303496	  976.3	  536.5	  344.0	.
11303498	  975.4	  536.5	  343.0	.
11303500	  975.7	  536.6	  345.0	.
11303502	  975.8	  539.4	  346.0	.
11303504	  976.2	  542.1	  350.0	.
11303506	  976.6	  540.2	  349.0	.
11303508	  976.4	  540.7	  349.0	.
11303510	  976.8	  540.6	  349.0	.
11303512	  977.3	  540.4	  348.0	.
11303514	  977.2	  541.2	  347.0	.
11303516	  977.3	  540.4	  348.0	.
11303518	  977.1	  541.3	  348.0	.
11303520	  976.6	  542.0	  349.0	.
11303522	  976.5	  544.6	  351.0	.
11303524	  976.7	  541.2	  350.0	.
11303526	  976.4	  542.8	  350.0	.
11303528	  975.9	  544.2	  351.0	.
11303530	  974.9	  544.2	  351.0	.
11303532	  974.7	  543.8	  351.0	.
11303534	  974.1	  543.4	  352.0	.
11303536	  973.8	  541.5	  350.0	.
11303538	  971.5	  541.7	  348.0	.
11303540	  971.7	  540.2	  347.0	.
11303542	  971.8	  538.8	  347.0	.
11303544	  969.9	  539.0	  347.0	.
11303546	  971.0	  539.9	  348.0	.
11303548	  970.8	  544.7	  350.0	.
11303550	  969.9	  549.0	  360.0	.
11303552	  969.5	  548.6	  359.0	.
11303554	  969.6	  550.8	  359.0	.
11303556	  970.0	  548.7	  358.0	.
11303558	  970.1	  548.6	  357.0	.
11303560	  970.7	  549.5	  357.0	.
11303562	  970.9	  545.9	  358.0	.
11303564	  971.4	  542.3	  358.0	.
11303566	  970.7	  541.6	  355.0	.
11303568	  969.6	  540.8	  353.0	.
11303570	  968.4	  539.0	  347.0	.
11303572	  963.1	  532.5	  344.0	.
EFIX L   11303250	11303572	324	  978.9	  545.0	    349
SSACC L  11303574
11303574	  963.2	  530.2	  342.0	.
11303576	  963.5	  528.0	  341.0	.
11303578	  960.0	  522.0	  339.0	.
11303580	  958.7	  516.5	  338.0	.
11303582	  957.0	  513.5	  329.0	.
11303584	  944.7	  510.4	  321.0	.
11303586	  936.0	  511.3	  312.0	.
11303588	  933.4	  513.4	  299.0	.
11303590	  928.1	  518.1	  284.0	.
11303592	  923.4	  518.8	  274.0	.
11303594	  917.3	  519.2	  264.0	.
11303596	  915.2	  531.2	  255.0	.
11303598	  912.9	  543.1	  255.0	.
11303600	  896.6	  538.8	  255.0	.
11303602	  880.9	  534.5	  265.0	.
11303604	  879.0	  534.0	  267.0	.
11303606	  878.2	  533.6	  269.0	.
11303608	  877.7	  530.2	  271.0	.
11303610	  874.9	  526.1	  274.0	.
11303612	  873.0	  514.1	  279.0	.
11303614	  872.0	  502.3	  281.0	.
11303616	  870.1	  501.0	  284.0	.
11303618	  869.5	  499.8	  286.0	.
11303620	  870.3	  483.4	  289.0	.
11303622	  867.7	  475.1	  298.0	.
11303624	  866.9	  467.4	  307.0	.
11303626	  869.3	  462.7	  312.0	.
11303628	  871.6	  459.9	  317.0	.
11303630	  873.5	  456.9	  332.0	.
11303632	  875.3	  456.6	  333.0	.
ESACC L  11303574	11303632	60	  963.2	  530.2	  873.5	  456.9	   2.99	    128
SFIX L   11303634
11303634	  877.6	  456.4	  332.0	.
11303636	  879.9	  456.3	  332.0	.
11303638	  889.4	  458.1	  332.0	.
11303640	  890.8	  460.8	  333.0	.
11303642	  894.7	  464.1	  336.0	.
11303644	  904.6	  466.1	  339.0	.
11303646	  907.1	  465.9	  339.0	.
11303648	  911.1	  469.3	  339.0	.
11303650	  913.1	  468.7	  343.0	.
11303652	  915.1	  469.2	  345.0	.
11303654	  920.3	  470.9	  347.0	.
11303656	  924.3	  470.5	  349.0	.
11303658	  932.1	  471.0	  349.0	.
11303660	  933.1	  469.9	  349.0	.
11303662	  938.7	  471.1	  349.0	.
11303664	  941.0	  472.1	  349.0	.
11303666	  944.6	  471.5	  344.0	.
11303668	  948.7	  471.2	  343.0	.
11303670	  955.6	  469.5	  342.0	.
11303672	  961.4	  474.0	  342.0	.
11303674	  969.2	  478.8	  342.0	.
11303676	  975.2	  484.0	  343.0	.
11303678	  975.5	  485.4	  343.0	.
11303680	  977.6	  485.5	  343.0	.
11303682	  979.0	  485.7	  344.0	.
11303684	  980.5	  486.1	  348.0	.
11303686	  980.9	  481.0	  348.0	.
11303688	  980.7	  480.5	  341.0	.
11303690	  980.3	  483.6	  340.0	.
11303692	  979.4	  483.9	  340.0	.
11303694	  979.1	  482.6	  340.0	.
11303696	  978.7	  482.3	  339.0	.
11303698	  975.7	  481.7	  339.0	.
11303700	  975.9	  482.0	  339.0	.
11303702	  976.0	  485.8	  339.0	.
11303704	  975.5	  487.0	  339.0	.
11303706	  976.3	  485.2	  339.0	.
11303708	  977.0	  483.7	  338.0	.
11303710	  978.5	  484.2	  338.0	.
11303712	  978.4	  483.9	  338.0	.
11303714	  978.3	  484.3	  338.0	.
11303716	  978.3	  484.3	  337.0	.
11303718	  977.5	  486.1	  337.0	.
11303720	  976.7	  487.0	  337.0	.
11303722	  977.2	  487.5	  337.0	.
11303724	  977.1	  487.5	  336.0	.
11303726	  976.9	  489.4	  335.0	.
11303728	  977.0	  489.0	  335.0	.
11303730	  976.8	  488.8	  334.0	.
11303732	  976.8	  489.0	  332.0	.
11303734	  976.5	  489.1	  331.0	.
11303736	  977.0	  491.8	  331.0	.
11303738	  976.8	  494.2	  331.0	.
11303740	  976.6	  494.6	  332.0	.
11303742	  976.9	  494.8	  331.0	.
11303744	  977.2	  495.0	  333.0	.
11303746	  978.1	  494.7	  333.0	.
11303748	  979.8	  495.5	  333.0	.
11303750	  979.7	  495.8	  334.0	.
11303752	  979.5	  496.9	  336.0	.
11303754	  978.9	  500.1	  340.0	.
11303756	  978.5	  503.4	  340.0	.
11303758	  978.7	  501.6	  339.0	.
11303760	  978.8	  501.8	  339.0	.
11303762	  978.6	  501.8	  339.0	.
11303764	  979.0	  500.8	  338.0	.
11303766	  979.3	  502.9	  337.0	.
11303768	  979.5	  501.0	  336.0	.
11303770	  979.4	  503.0	  336.0	.
11303772	  979.4	  502.6	  329.0	.
11303774	  979.4	  502.2	  329.0	.
11303776	  979.2	  501.6	  332.0	.
11303778	  978.4	  500.9	  332.0	.
11303780	  979.0	  499.1	  332.0	.
11303782	  979.6	  499.4	  332.0	.
11303784	  979.7	  499.5	  332.0	.
11303786	  979.7	  499.3	  332.0	.
11303788	  979.6	  500.6	  332.0	.
11303790	  979.5	  500.2	  332.0	.
11303792	  979.6	  499.7	  330.0	.
11303794	  979.5	  501.9	  330.0	.
11303796	  980.1	  504.2	  330.0	.
11303798	  980.2	  502.5	  330.0	.
11303800	  980.4	  502.0	  331.0	.
11303802	  980.7	  501.5	  331.0	.
11303804	  980.8	  500.2	  331.0	.
11303806	  981.9	  499.2	  329.0	.
11303808	  982.9	  499.5	  328.0	.
11303810	  985.0	  500.2	  328.0	.
11303812	  985.9	  500.2	  327.0	.
EFIX L   11303634	11303812	180	  964.8	  487.2	    337
SSACC L  11303814
11303814	  988.9	  500.7	  327.0	.
11303816	  989.2	  504.5	  321.0	.
11303818	  992.3	  509.0	  316.0	.
11303820	 1002.8	  522.5	  312.0	.
11303822	 1004.3	  560.4	  269.0	.
11303824	 1011.0	  582.7	  235.0	.
11303826	 1012.6	  588.2	  226.0	I
11303828	 1014.4	  593.8	  218.0	.
11303830	 1016.0	  599.4	  209.0	I
11303832	 1017.7	  605.1	  201.0	.
11303834	 1017.7	  605.1	  201.0	I
SBLINK L 11303836
11303836	   .	   .	    0.0	.
11303838	   .	   .	    0.0	I
11303840	   .	   .	    0.0	.
11303842	   .	   .	    0.0	I
11303844	   .	   .	    0.0	.
11303846	   .	   .	    0.0	I
11303848	   .	   .	    0.0	.
11303850	   .	   .	    0.0	I
11303852	   .	   .	    0.0	.
11303854	   .	   .	    0.0	I
11303856	   .	   .	    0.0	.
11303858	   .	   .	    0.0	I
11303860	   .	   .	    0.0	.
11303862	   .	   .	    0.0	I
11303864	   .	   .	    0.0	.
11303866	   .	   .	    0.0	I
11303868	   .	   .	    0.0	.
11303870	   .	   .	    0.0	I
11303872	   .	   .	    0.0	.
11303874	   .	   .	    0.0	I
11303876	   .	   .	    0.0	.
11303878	   .	   .	    0.0	I
11303880	   .	   .	    0.0	.
11303882	   .	   .	    0.0	I
11303884	   .	   .	    0.0	.
11303886	   .	   .	    0.0	I
11303888	   .	   .	    0.0	.
11303890	   .	   .	    0.0	I
11303892	   .	   .	    0.0	.
11303894	   .	   .	    0.0	I
11303896	   .	   .	    0.0	.
11303898	   .	   .	    0.0	I
11303900	   .	   .	    0.0	.
11303902	   .	   .	    0.0	I
11303904	   .	   .	    0.0	.
11303906	   .	   .	    0.0	I
11303908	   .	   .	    0.0	.
11303910	   .	   .	    0.0	I
11303912	   .	   .	    0.0	.
11303914	   .	   .	    0.0	I
11303916	   .	   .	    0.0	.
11303918	   .	   .	    0.0	I
11303920	   .	   .	    0.0	.
11303922	   .	   .	    0.0	I
11303924	   .	   .	    0.0	.
11303926	   .	   .	    0.0	I
11303928	   .	   .	    0.0	.
11303930	   .	   .	    0.0	I
11303932	   .	   .	    0.0	.
11303934	   .	   .	    0.0	I
11303936	   .	   .	    0.0	.
11303938	   .	   .	    0.0	I
11303940	   .	   .	    0.0	.
11303942	   .	   .	    0.0	I
EBLINK L 11303836	11303942	108
11303944	  953.2	  556.8	  200.0	.
11303946	  953.3	  554.1	  204.0	I
11303948	  953.5	  551.4	  208.0	.
11303950	  954.2	  546.1	  217.0	.
11303952	  955.3	  535.5	  235.0	.
11303954	  955.4	  534.1	  241.0	.
11303956	  956.0	  508.0	  252.0	.
11303958	  955.6	  492.1	  253.0	.
11303960	  952.9	  486.2	  265.0	.
11303962	  952.1	  485.8	  274.0	.
11303964	  953.1	  471.8	  277.0	.
11303966	  953.8	  457.7	  280.0	.
11303968	  951.6	  451.6	  301.0	.
11303970	  950.8	  445.6	  301.0	.
11303972	  950.0	  441.5	  301.0	.
11303974	  950.2	  439.7	  302.0	.
11303976	  950.5	  439.3	  303.0	.
ESACC L  11303814	11303976	164	  988.9	  500.7	  950.2	  439.7	   1.94	    280
SFIX L   11303978
11303978	  952.9	  442.3	  312.0	.
11303980	  951.2	  444.6	  321.0	.
11303982	  950.5	  450.1	  321.0	.
11303984	  950.1	  450.2	  322.0	.
11303986	  949.7	  453.9	  327.0	.
11303988	  949.8	  454.4	  333.0	.
11303990	  949.9	  454.9	  336.0	.
11303992	  950.7	  455.3	  335.0	.
11303994	  950.2	  455.4	  335.0	.
11303996	  949.6	  458.0	  335.0	.
11303998	  949.2	  460.6	  334.0	.
11304000	  949.5	  460.3	  332.0	.
11304002	  949.3	  461.1	  330.0	.
11304004	  949.2	  461.8	  329.0	.
11304006	  949.5	  462.4	  329.0	.
11304008	  949.5	  462.7	  329.0	.
11304010	  949.3	  463.3	  329.0	.
11304012	  948.7	  463.6	  329.0	.
11304014	  948.4	  464.5	  331.0	.
11304016	  948.5	  465.0	  331.0	.
11304018	  948.2	  470.8	  329.0	.
11304020	  948.7	  470.7	  328.0	.
11304022	  949.7	  470.9	  328.0	.
11304024	  949.7	  470.7	  329.0	.
11304026	  949.6	  470.6	  330.0	.
11304028	  949.5	  471.4	  328.0	.
11304030	  949.9	  472.4	  329.0	.
11304032	  950.7	  472.0	  329.0	.
11304034	  951.2	  472.7	  332.0	.
11304036	  951.9	  473.3	  332.0	.
11304038	  951.7	  472.8	  332.0	.
11304040	  951.7	  473.8	  332.0	.
11304042	  951.6	  474.9	  333.0	.
11304044	  951.7	  477.5	  334.0	.
11304046	  951.6	  477.2	  335.0	.
11304048	  952.4	  477.3	  334.0	.
11304050	  953.0	  477.6	  334.0	.
11304052	  954.7	  474.5	  333.0	.
11304054	  954.6	  474.7	  331.0	.
11304056	  954.6	  474.7	  329.0	.
11304058	  955.5	  475.2	  329.0	.
11304060	  956.6	  475.6	  331.0	.
11304062	  956.2	  475.9	  333.0	.
11304064	  956.6	  476.1	  332.0	.
11304066	  956.3	  477.1	  333.0	.
11304068	  956.5	  477.3	  333.0	.
11304070	  956.6	  477.6	  334.0	.
11304072	  955.9	  480.5	  335.0	.
11304074	  956.2	  481.3	  336.0	.
11304076	  956.6	  480.6	  336.0	.
11304078	  956.5	  480.9	  337.0	.
11304080	  956.7	  481.0	  338.0	.
11304082	  956.3	  482.2	  340.0	.
11304084	  956.2	  483.2	  342.0	.
11304086	  956.2	  484.1	  343.0	.
11304088	  956.7	  482.8	  342.0	.
11304090	  956.8	  481.6	  342.0	.
11304092	  955.6	  481.4	  342.0	.
11304094	  955.8	  482.5	  342.0	.
11304096	  956.4	  481.3	  341.0	.
11304098	  957.4	  480.4	  340.0	.
11304100	  958.0	  479.0	  339.0	.
11304102	  958.4	  477.9	  338.0	.
11304104	  958.4	  479.8	  338.0	.
11304106	  958.1	  480.2	  338.0	.
11304108	  958.3	  479.6	  339.0	.
11304110	  957.9	  479.7	  339.0	.
11304112	  957.8	  479.7	  339.0	.
11304114	  957.8	  479.4	  339.0	.
11304116	  958.0	  479.0	  339.0	.
11304118	  957.4	  478.9	  338.0	.
11304120	  957.5	  479.0	  338.0	.
11304122	  957.3	  479.1	  338.0	.
11304124	  957.2	  478.7	  338.0	.
11304126	  957.0	  479.5	  338.0	.
11304128	  957.0	  479.7	  338.0	.
11304130	  957.1	  479.8	  338.0	.
11304132	  957.3	  479.9	  339.0	.
11304134	  957.2	  480.9	  340.0	.
11304136	  957.0	  481.4	  340.0	.
11304138	  956.8	  481.9	  340.0	.
11304140	  956.5	  481.7	  340.0	.
11304142	  956.5	  483.5	  341.0	.
11304144	  956.7	  485.3	  341.0	.
11304146	  956.3	  486.5	  341.0	.
11304148	  956.2	  485.8	  340.0	.
11304150	  955.8	  486.3	  340.0	.
11304152	  955.6	  486.9	  340.0	.
11304154	  955.6	  486.1	  340.0	.
11304156	  955.4	  486.9	  341.0	.
11304158	  953.9	  487.5	  342.0	.
11304160	  954.0	  486.8	  342.0	.
11304162	  953.2	  487.2	  343.0	.
11304164	  952.4	  487.6	  343.0	.
11304166	  953.3	  487.6	  342.0	.
11304168	  953.4	  489.8	  344.0	.
11304170	  953.4	  489.8	  344.0	.
11304172	  953.4	  488.8	  344.0	.
11304174	  954.5	  489.0	  345.0	.
11304176	  954.0	  489.1	  347.0	.
11304178	  953.9	  489.3	  350.0	.
11304180	  954.2	  489.2	  349.0	.
11304182	  954.5	  489.0	  351.0	.
11304184	  954.5	  488.7	  352.0	.
11304186	  954.8	  488.3	  355.0	.
11304188	  955.3	  486.2	  355.0	.
11304190	  955.3	  486.5	  353.0	.
11304192	  954.8	  485.8	  351.0	.
11304194	  954.8	  485.0	  349.0	.
11304196	  954.9	  484.7	  349.0	.
11304198	  955.0	  484.3	  349.0	.
11304200	  956.3	  486.5	  349.0	.
11304202	  956.7	  486.0	  348.0	.
11304204	  957.0	  485.6	  346.0	.
11304206	  957.2	  485.5	  346.0	.
11304208	  957.0	  485.4	  346.0	.
11304210	  957.6	  482.8	  345.0	.
11304212	  956.6	  482.6	  345.0	.
11304214	  957.4	  482.6	  346.0	.
11304216	  957.6	  481.7	  346.0	.
11304218	  957.6	  480.6	  347.0	.
11304220	  957.7	  482.3	  347.0	.
11304222	  957.9	  483.9	  348.0	.
11304224	  957.7	  485.2	  350.0	.
11304226	  957.8	  485.2	  351.0	.
11304228	  957.7	  485.3	  352.0	.
11304230	  957.7	  486.1	  352.0	.
11304232	  957.7	  486.0	  352.0	.
11304234	  957.7	  485.6	  351.0	.
11304236	  957.5	  485.9	  351.0	.
11304238	  957.5	  484.4	  351.0	.
11304240	  958.0	  486.7	  351.0	.
11304242	  957.3	  488.5	  351.0	.
11304244	  956.7	  489.2	  351.0	.
11304246	  955.0	  487.9	  350.0	.
11304248	  955.0	  487.2	  350.0	.
11304250	  955.0	  487.3	  350.0	.
11304252	  954.9	  486.2	  348.0	.
11304254	  954.9	  484.9	  348.0	.
11304256	  955.2	  484.9	  348.0	.
11304258	  955.6	  484.2	  348.0	.
11304260	  954.8	  485.8	  349.0	.
11304262	  954.7	  487.3	  349.0	.
11304264	  954.7	  486.8	  349.0	.
11304266	  954.0	  489.0	  350.0	.
11304268	  954.3	  490.0	  350.0	.
11304270	  953.5	  490.4	  351.0	.
11304272	  953.2	  494.1	  352.0	.
11304274	  953.2	  492.9	  354.0	.
11304276	  952.7	  491.8	  354.0	.
11304278	  952.8	  489.3	  354.0	.
11304280	  952.8	  489.3	  354.0	.
11304282	  952.9	  489.1	  353.0	.
11304284	  953.2	  490.7	  354.0	.
11304286	  953.3	  489.3	  354.0	.
11304288	  953.7	  488.2	  354.0	.
11304290	  954.1	  487.9	  353.0	.
11304292	  953.9	  487.6	  352.0	.
11304294	  955.9	  487.5	  351.0	.
11304296	  957.8	  488.2	  351.0	.
EFIX L   11303978	11304296	320	  954.5	  479.5	    341
SSACC L  11304298
11304298	  961.8	  489.1	  351.0	.
11304300	  962.2	  489.6	  350.0	.
11304302	  971.3	  490.5	  349.0	.
11304304	  981.5	  493.8	  349.0	.
11304306	  995.5	  496.5	  349.0	.
11304308	 1008.1	  498.5	  349.0	.
11304310	 1008.3	  499.0	  350.0	.
11304312	 1008.3	  499.7	  353.0	.
ESACC L  11304298	11304312	16	  961.8	  489.1	 1008.3	  499.0	   1.17	    117
SFIX L   11304314
11304314	 1008.7	  499.2	  353.0	.
11304316	 1008.5	  499.1	  352.0	.
11304318	 1008.7	  499.2	  351.0	.
11304320	 1007.7	  498.9	  351.0	.
11304322	 1007.4	  502.1	  352.0	.
11304324	 1007.0	  502.9	  351.0	.
11304326	 1006.7	  503.6	  351.0	.
11304328	 1006.3	  504.3	  351.0	.
11304330	 1006.3	  503.7	  351.0	.
11304332	 1006.3	  504.0	  351.0	.
11304334	 1006.1	  503.9	  351.0	.
11304336	 1005.7	  503.8	  351.0	.
11304338	 1006.1	  504.9	  351.0	.
11304340	 1006.0	  505.0	  352.0	.
11304342	 1006.0	  504.6	  352.0	.
11304344	 1006.5	  504.3	  351.0	.
11304346	 1005.3	  502.7	  351.0	.
11304348	 1004.0	  501.3	  350.0	.
11304350	 1005.2	  504.3	  351.0	.
11304352	 1005.3	  505.1	  352.0	.
11304354	 1005.4	  504.8	  350.0	.
11304356	 1005.3	  507.4	  350.0	.
11304358	 1004.9	  509.9	  350.0	.
11304360	 1004.5	  510.6	  351.0	.
11304362	 1005.2	  511.4	  354.0	.
11304364	 1004.9	  509.0	  357.0	.
11304366	 1004.5	  509.1	  357.0	.
11304368	 1004.9	  509.4	  357.0	.
11304370	 1004.1	  508.7	  358.0	.
11304372	 1004.2	  508.1	  358.0	.
11304374	 1004.2	  509.9	  352.0	.
11304376	 1004.4	  511.7	  352.0	.
11304378	 1004.3	  514.0	  356.0	.
11304380	 1004.9	  516.3	  361.0	.
11304382	 1004.6	  518.6	  363.0	.
11304384	 1004.5	  518.5	  363.0	.
11304386	 1004.6	  518.7	  364.0	.
11304388	 1003.7	  518.5	  363.0	.
11304390	 1004.6	  518.4	  363.0	.
11304392	 1004.1	  517.9	  363.0	.
11304394	 1003.7	  517.3	  361.0	.
11304396	 1002.8	  517.3	  360.0	.
11304398	 1002.4	  513.6	  359.0	.
11304400	 1001.3	  514.6	  358.0	.
11304402	 1001.0	  515.0	  360.0	.
11304404	 1000.9	  515.4	  362.0	.
11304406	 1001.0	  515.7	  362.0	.
11304408	 1000.6	  515.2	  360.0	.
11304410	 1000.3	  515.9	  359.0	.
11304412	 1000.1	  516.5	  359.0	.
11304414	 1000.4	  517.4	  359.0	.
11304416	  998.8	  517.4	  356.0	.
11304418	  998.9	  515.6	  356.0	.
11304420	  998.9	  515.4	  351.0	.
11304422	  998.7	  515.3	  350.0	.
11304424	  999.1	  505.8	  349.0	.
11304426	  999.8	  507.0	  349.0	.
11304428	 1000.5	  507.9	  349.0	.
11304430	 1000.0	  507.2	  348.0	.
11304432	  999.4	  507.5	  349.0	.
11304434	  999.4	  507.9	  348.0	.
11304436	  999.6	  506.2	  348.0	.
11304438	  999.1	  508.1	  348.0	.
11304440	  998.5	  510.0	  349.0	.
11304442	  997.9	  507.4	  347.0	.
11304444	  998.9	  508.6	  347.0	.
11304446	  998.6	  509.6	  348.0	.
11304448	  998.6	  505.7	  347.0	.
11304450	  997.1	  505.3	  346.0	.
11304452	  996.6	  505.2	  344.0	.
11304454	  996.5	  503.4	  344.0	.
11304456	  997.0	  501.8	  342.0	.
11304458	  996.9	  504.2	  342.0	.
11304460	  997.1	  503.0	  340.0	.
11304462	  996.8	  501.6	  339.0	.
11304464	  997.3	  503.9	  339.0	.
11304466	  997.6	  503.3	  339.0	.
11304468	  997.3	  502.6	  337.0	.
11304470	  997.9	  504.8	  335.0	.
11304472	  997.5	  504.1	  335.0	.
11304474	  997.3	  503.3	  335.0	.
11304476	  997.1	  506.4	  336.0	.
11304478	  997.2	  505.7	  338.0	.
11304480	  997.5	  507.8	  340.0	.
11304482	  997.1	  509.8	  343.0	.
11304484	  997.0	  507.6	  347.0	.
11304486	  996.9	  505.3	  347.0	.
11304488	  996.5	  504.3	  340.0	.
11304490	  997.1	  508.0	  339.0	.
11304492	  996.7	  507.7	  338.0	.
11304494	  996.3	  507.3	  334.0	.
11304496	  995.9	  507.5	  333.0	.
11304498	  996.1	  507.8	  334.0	.
11304500	  995.4	  505.5	  333.0	.
11304502	  994.5	  506.5	  334.0	.
11304504	  995.7	  506.0	  334.0	.
11304506	  996.2	  505.3	  334.0	.
11304508	  996.8	  502.7	  333.0	.
11304510	  996.9	  502.4	  332.0	.
11304512	  996.4	  503.0	  331.0	.
11304514	  995.9	  503.5	  330.0	.
11304516	  996.1	  504.4	  330.0	.
11304518	  995.6	  503.7	  329.0	.
11304520	  995.2	  506.5	  330.0	.
11304522	  995.0	  507.3	  329.0	.
11304524	  995.3	  508.3	  329.0	.
11304526	  995.9	  507.6	  329.0	.
11304528	  995.8	  506.9	  328.0	.
11304530	  995.8	  506.6	  328.0	.
11304532	  995.7	  506.2	  328.0	.
11304534	  995.7	  505.6	  327.0	.
11304536	  995.9	  506.3	  326.0	.
11304538	  995.6	  506.9	  326.0	.
11304540	  995.6	  506.8	  326.0	.
11304542	  993.6	  508.7	  326.0	.
11304544	  991.6	  510.7	  324.0	.
EFIX L   11304314	11304544	232	 1000.4	  507.9	    346
SSACC L  11304546
11304546	  987.5	  514.8	  323.0	.
11304548	  984.4	  516.4	  323.0	.
11304550	  970.0	  514.1	  323.0	.
11304552	  958.5	  513.6	  322.0	.
11304554	  943.5	  512.4	  322.0	.
11304556	  931.0	  514.9	  323.0	.
11304558	  915.8	  514.2	  325.0	.
11304560	  904.2	  511.6	  325.0	.
11304562	  891.0	  508.5	  325.0	.
11304564	  879.3	  507.7	  325.0	.
11304566	  870.7	  507.8	  325.0	.
11304568	  866.7	  512.8	  327.0	.
11304570	  864.2	  513.9	  327.0	.
11304572	  855.1	  513.2	  327.0	.
11304574	  841.8	  517.1	  333.0	.
11304576	  831.4	  515.9	  334.0	.
11304578	  826.2	  515.4	  335.0	.
11304580	  817.4	  513.8	  336.0	.
11304582	  808.6	  512.4	  336.0	.
11304584	  804.2	  512.0	  337.0	.
11304586	  801.3	  511.1	  337.0	.
11304588	  792.8	  510.7	  334.0	.
11304590	  786.1	  509.9	  332.0	.
11304592	  771.1	  506.0	  332.0	.
11304594	  764.9	  502.1	  331.0	.
11304596	  761.9	  500.3	  331.0	.
11304598	  761.0	  499.3	  330.0	.
11304600	  760.0	  498.7	  330.0	.
ESACC L  11304546	11304600	56	  987.5	  514.8	  761.0	  499.3	   5.53	    165
SFIX L   11304602
11304602	  759.5	  498.4	  331.0	.
11304604	  759.0	  496.3	  331.0	.
11304606	  758.4	  496.3	  329.0	.
11304608	  758.4	  495.8	  328.0	.
11304610	  758.4	  495.6	  328.0	.
11304612	  758.2	  495.5	  328.0	.
11304614	  758.2	  495.6	  327.0	.
11304616	  758.1	  496.0	  327.0	.
11304618	  758.5	  496.5	  328.0	.
11304620	  757.9	  496.1	  326.0	.
11304622	  757.6	  496.5	  326.0	.
11304624	  757.6	  496.9	  326.0	.
11304626	  757.5	  498.0	  327.0	.
11304628	  757.2	  498.0	  327.0	.
11304630	  757.6	  498.3	  325.0	.
11304632	  756.8	  498.5	  325.0	.
11304634	  756.7	  499.5	  325.0	.
11304636	  756.8	  500.0	  325.0	.
11304638	  757.6	  500.8	  326.0	.
11304640	  757.6	  502.2	  326.0	.
11304642	  757.2	  503.7	  326.0	.
11304644	  757.5	  504.0	  325.0	.
11304646	  756.5	  503.7	  324.0	.
11304648	  756.6	  503.8	  324.0	.
11304650	  756.4	  503.9	  324.0	.
11304652	  756.8	  504.1	  324.0	.
11304654	  757.1	  504.1	  323.0	.
11304656	  757.4	  504.1	  323.0	.
11304658	  757.4	  503.4	  323.0	.
11304660	  756.3	  502.8	  324.0	.
11304662	  756.4	  502.9	  324.0	.
11304664	  756.6	  503.0	  327.0	.
11304666	  756.4	  503.1	  326.0	.
11304668	  756.5	  503.3	  327.0	.
11304670	  756.5	  503.7	  326.0	.
11304672	  756.8	  504.2	  327.0	.
11304674	  757.5	  504.7	  327.0	.
11304676	  758.3	  505.1	  327.0	.
11304678	  758.7	  504.6	  327.0	.
11304680	  758.0	  504.9	  328.0	.
11304682	  758.0	  505.5	  330.0	.
11304684	  757.6	  506.0	  329.0	.
11304686	  757.4	  506.7	  329.0	.
11304688	  757.1	  506.3	  329.0	.
11304690	  756.9	  507.3	  329.0	.
11304692	  756.9	  506.6	  328.0	.
11304694	  756.8	  506.6	  327.0	.
11304696	  756.7	  506.8	  326.0	.
11304698	  757.3	  506.2	  325.0	.
11304700	  757.7	  505.5	  324.0	.
11304702	  758.0	  504.8	  324.0	.
11304704	  757.7	  503.9	  324.0	.
11304706	  757.4	  503.7	  324.0	.
11304708	  757.0	  503.9	  323.0	.
11304710	  757.0	  502.7	  322.0	.
11304712	  757.0	  502.2	  322.0	.
11304714	  757.1	  502.1	  322.0	.
11304716	  757.3	  502.7	  321.0	.
11304718	  757.0	  502.6	  321.0	.
11304720	  757.0	  502.4	  320.0	.
11304722	  756.8	  502.2	  320.0	.
11304724	  756.7	  502.0	  321.0	.
11304726	  756.4	  501.9	  321.0	.
11304728	  756.4	  501.8	  321.0	.
11304730	  756.3	  501.7	  321.0	.
11304732	  756.3	  500.8	  321.0	.
11304734	  756.3	  500.4	  320.0	.
11304736	  756.4	  500.2	  320.0	.
11304738	  755.6	  500.0	  320.0	.
11304740	  755.6	  500.1	  320.0	.
11304742	  755.5	  500.2	  320.0	.
11304744	  755.0	  500.0	  319.0	.
11304746	  754.6	  501.6	  319.0	.
11304748	  757.2	  502.8	  320.0	.
11304750	  757.4	  502.9	  322.0	.
11304752	  757.3	  503.0	  322.0	.
11304754	  757.1	  502.5	  322.0	.
11304756	  756.6	  501.9	  322.0	.
11304758	  756.6	  501.7	  320.0	.
11304760	  756.4	  501.8	  319.0	.
11304762	  756.4	  501.8	  319.0	.
