g04_08.asc,18,1,1,11552452,11552482,32,997.7,574.2,835.6,574.2,4.06,177
g04_08.asc,18,1,1,11552744,11552798,56,650.3,571.6,1004.0,570.4,8.84,238
g04_08.asc,18,1,1,11553044,11553086,44,989.6,565.1,703.9,592.6,7.21,282
g04_08.asc,18,1,1,11553288,11553342,56,697.8,589.5,949.3,579.2,6.32,157
g04_08.asc,18,1,1,11553500,11553518,20,994.3,567.1,1029.6,556.0,0.94,59
g04_08.asc,18,1,1,11553576,11553594,20,1002.8,546.9,956.5,545.5,1.16,85
g04_08.asc,18,1,1,11554256,11554266,12,976.8,569.1,1005.9,570.6,0.73,90
g04_08.asc,18,2,1,11554752,11555002,252,996.2,566.6,1005.2,582.2,0.51,354
g04_08.asc,18,2,1,11555088,11555210,124,1021.2,569.4,1556.0,548.5,12.66,454
g04_08.asc,18,2,1,11555544,11555610,68,1580.0,581.7,515.2,593.3,25.09,639
g04_08.asc,18,2,1,11555808,11555826,20,501.1,625.2,452.9,614.9,1.23,102
g04_08.asc,18,2,1,11556416,11556490,76,447.5,578.5,1532.1,678.8,25.80,535
g04_08.asc,19,0,1,11560476,11560502,28,1665.4,542.4,1790.6,540.0,2.69,158
g04_08.asc,19,1,1,11560636,11560690,56,1811.3,550.8,947.2,598.1,19.75,593
g04_08.asc,19,1,1,11561180,11561190,12,954.3,595.0,969.9,588.4,0.44,57
g04_08.asc,19,1,1,11561816,11561838,24,962.7,568.3,1042.6,564.1,2.00,143
g04_08.asc,19,1,1,11562072,11562134,64,1038.8,574.5,696.4,592.0,8.58,188
g04_08.asc,19,1,1,11562448,11562514,68,673.4,573.2,1064.9,547.9,9.80,213
g04_08.asc,19,1,1,11562664,11562854,192,1057.7,578.3,917.2,527.4,3.81,384
g04_08.asc,19,1,1,11563396,11563414,20,950.2,572.2,1011.9,563.7,1.56,138
g04_08.asc,19,2,1,11563712,11563774,64,1016.2,571.7,451.2,628.8,14.10,376
g04_08.asc,19,2,1,11564140,11564154,16,434.4,619.9,411.8,603.7,0.73,71
g04_08.asc,19,2,1,11564408,11564482,76,413.8,587.8,1610.2,591.1,27.95,563
g04_08.asc,19,2,1,11564708,11564722,16,1581.3,594.8,1543.4,579.1,0.96,87
g04_08.asc,20,1,1,11567778,11567800,24,894.7,610.4,966.2,576.2,2.05,143
g04_08.asc,20,1,1,11568086,11568108,24,963.7,588.0,885.0,573.6,2.02,149
g04_08.asc,20,1,1,11568138,11568148,12,885.7,568.3,901.2,558.9,0.48,60
g04_08.asc,20,1,1,11568494,11568500,8,924.3,553.9,913.1,544.7,0.39,75
g04_08.asc,20,1,1,11569018,11569052,36,968.8,569.2,803.1,608.3,4.31,214
g04_08.asc,20,1,1,11569250,11569276,28,799.9,600.5,906.7,577.4,2.77,157
g04_08.asc,20,1,1,11569530,11569552,24,914.2,569.3,996.7,569.4,2.07,126
g04_08.asc,20,1,1,11569942,11569964,24,992.2,572.3,897.8,580.7,2.38,165
g04_08.asc,20,1,1,11570226,11570244,20,904.6,584.1,968.8,583.5,1.61,155
g04_08.asc,20,1,1,11570462,11570472,12,952.4,590.1,931.1,590.4,0.53,67
g04_08.asc,20,1,1,11570642,11570652,12,942.0,584.3,965.1,583.3,0.58,72
g04_08.asc,20,2,1,11570830,11570884,56,957.7,585.2,462.1,620.0,12.34,307
g04_08.asc,20,2,1,11571026,11571040,16,456.2,614.0,409.1,611.4,1.16,129
g04_08.asc,20,2,1,11571430,11571504,76,405.2,581.7,1570.2,621.0,27.37,605
